,Doctorate bachelor ratio,Doctorate staff ratio,Institutional income,Student staff ratio,Teaching reputation,Research productivity,Research income,Research reputation,Citation impact,Research excellence,Research strength,Research influence,Industry income,Patents,International co-authorship,International staff,International students,Studying abroad
Dokuz Eylul University
Chungnam National University,66.3,88.7,87.5,37,0,74.7,98.3,0,15.1,52.2,22.9,78.4,54.9,57.8,12,26.6,26,99.8
Canterbury Christ Church University
Pusan National University,44.3,58,82.1,58.9,0.7,97.1,100,2.4,29.7,80.3,31.3,93.5,96.9,78,18.9,32.8,53.9,54.2
De La Salle University,27.5,26,39.7,56.8,3.5,27.5,33.4,1.4,30.7,35.1,25.5,56.8,32.7,2.5,8.3,35.8,29.6,32.3
University of Lethbridge
University of Pecs
Prince of Songkla University,27.5,26,46.4,98,4.5,41.3,43.6,1.3,29.6,38.9,15.8,59.1,69.2,6.9,30.3,26.6,30,32.3
Universidad Austral de Chile
"University of the Sunshine Coast, Australia"
Ege University,39.2,60.6,43.4,22.4,1,46.2,89.4,0.3,31.1,36.3,36.3,54.7,100,36.6,30.2,26.6,38.6,95.2
UFG - Universidade Federal de Goiás,49.6,38.7,29.1,41.1,0.4,25.3,33.6,0.6,52.4,24.6,11.7,40.8,35,9.1,36.1,32.2,26.3,32.3
Kharazmi University
Makerere University
Dokuz Eylul University
Thammasat University,30.7,30.2,34.6,24,5.7,50.2,41.6,2.2,17.1,43.1,11.1,67.4,40,30.9,42.2,31.1,26.7,32.3
Ankara University
Universidade Estadual de Londrina
Universidade Federal da Bahia,100,97.3,33,17.1,0.9,29.2,32.9,1.4,15.1,23.9,18.8,48,14.5,16.8,27.2,31.4,24.7,32.3
Universidad Nacional de Educacion a Distancia,98.5,59,42.8,33.1,2.2,27.1,32.1,0.8,53.7,42.3,49.8,45.2,34,22.7,27.5,28.5,33.1,32.3
Vietnam National University - Ho Chi Minh City (VNU-HCM),31,30.3,33.6,20.5,9.7,21.2,32.4,4.5,22.8,42.7,27,43.1,37.1,5.3,39.6,28,24.6,32.3
Marmara University,36.8,41.1,41,13.6,1,40,34.2,0.3,88.3,50.1,40.6,52.6,44.8,8.6,13.3,26.6,36.7,32.3
University of Tunis El Manar,97.6,97.3,34.5,79.7,11.7,36.6,47,6.3,27.9,55.3,20.4,74.2,74,21.5,61.5,42.4,30.5,100
Obafemi Awolowo University (OAU)
Rowan University
Chungbuk National University,61.6,73.2,53.3,46.1,0,35,74.3,1,27.7,53.5,32.5,60.6,38.6,30.7,28.9,32.4,40.7,32.3
Mohammed V University of Rabat,98,97.3,31,54,6.5,39.4,39,5.6,26.9,66,27.7,84.4,51.3,47.3,19,35.4,30.6,97.1
Kaunas University of Technology,30.3,29.8,33.7,37.2,1.2,26.4,34.2,0.5,54.9,45.7,50.7,47.1,43.4,10.7,41,28.9,30.9,60.1
Universidade Federal de São Carlos,84.4,55.4,35.4,68.2,7,37.3,33.5,4.5,31.1,39.7,25,57.6,33.8,47.1,30.4,30,26.6,32.3
Tamkang University,31.8,33.1,36.3,33,1.7,38.1,38.3,0.5,19.9,30.4,16.5,56.3,34.2,68.5,24.9,26.6,47.2,37.3
University of Sfax,90,64.2,23.2,73.6,9.8,32.5,30.7,8,39.7,67.2,35.8,77.5,33.3,27.7,71.5,26.6,28.2,69.7
Khon Kaen University,31.2,37.5,33.6,21.6,5.4,62.9,54.7,3.2,53.2,64.1,31.6,69.6,42.4,7.6,46.1,32.7,27.1,32.3
Chapman University
Universitas Sebelas Maret,27.5,26,27,80.1,0,44.1,41.2,1.2,7.5,15.5,6.3,61.7,73.4,0,13.2,75.8,29.3,87.5
Universitas Padjadjaran
Universidad Nacional de Cordoba
Universidad del Norte
Federal University of Viçosa
University of Antioquia
University of Calcutta,100,83.5,27.2,99.1,5.1,37.8,33.9,2.5,22.8,50.1,24.3,61.7,42.3,4.4,13.3,26.6,26,32.3
Kangwon National University,32.8,40.7,69.1,27.5,0,39.7,63.5,0.2,20.6,31.2,29.1,52,35.2,60.9,14.6,26.6,28.9,35.2
University of Central Lancashire
Beijing Jiaotong University
