,Doctorate Bachelor Awarded,Doctorate awarded to academic staff,Institutional income to academic staff,Students to academic staff ratio,Teaching reputation,Publications per staff,Research income to academic staff,Research reputation,Citations,Industry income to academic staff,International co-authorship,Proportion of international academic staff,Proportion of international students
Dokuz Eylul University,35,18.1,24.9,33.1,0,19.9,40.6,0,13.8,45.6,8.9,30,20.8
Thammasat University,34.3,15.2,29.2,33.8,1.3,14.9,24.3,0,13.1,32.2,27.2,22.6,19.2
Ankara University,37,32.8,42.9,23.3,2.3,15.7,26.7,3.4,16.6,31.6,26.5,21.7,22.1
Universidade Estadual de Londrina,53.6,62.5,44.8,30.8,1.1,10.8,27.7,0.8,16.2,30.4,4.7,24.7,21.4
Dokuz Eylul University,35,18.1,24.9,33.1,0,19.9,40.6,0,13.8,45.6,8.9,30,20.8
Universidade Federal da Bahia,42,21.5,27.3,49,0.2,10.3,31.3,0,25.2,30.7,22.8,30.9,19.4
Kharazmi University,37.4,24.3,26.7,33.3,0,32.7,22.1,0,20.2,32.6,3.8,19.4,20.4
UFG - Universidade Federal de Goiás,42.3,21,20,41.3,0,14.3,23.6,0,26.6,41.3,14.6,25.6,17.9
Makerere University
Prince of Songkla University,37.5,25.5,26.1,42.4,0,10.5,23.3,0,24.4,33.7,34.8,21,24
University of Pecs
Universidad Austral de Chile,42,19.4,27.5,52.4,0,14.8,36.1,0,40,61.5,93.3,43.5,28.6
"University of the Sunshine Coast, Australia"
De La Salle University
Pusan National University,41.4,80.2,63.8,30.9,8,77.4,72.1,2.6,49.8,58.2,22.4,39,47.2
Chungnam National University,37.7,46.8,49.6,28.3,2.7,75.7,40.2,1.1,11.9,37.4,13.2,23,20
Canterbury Christ Church University
University of Central Lancashire,37,45.3,19.2,28.4,0,26.1,26.1,0,50.5,31.3,94.7,64.6,61.6
Beijing Jiaotong University,42.8,32.7,38,51,0,73.7,27.1,0.9,22.5,39.8,7,23.1,18.8
Universidad Nacional de Cordoba,47.3,27.2,20.5,86.5,6.3,8.8,21.6,9.3,31.1,30.5,51.2,21.9,23.6
Federal University of Viçosa,42.7,28.9,32.9,44.3,0,16,23.5,0.8,15.8,42.6,12.2,28.1,21.6
University of Antioquia,47.4,22.6,61.4,38.5,5,9.7,99.6,5,32.1,44.8,83.9,44.4,18.8
University of Sfax,61.2,75.8,19.7,42.5,6.4,16.4,21.7,4.8,20,30.4,66.7,20.8,19.7
Khon Kaen University,38.8,42.9,30.4,29.2,0,13.8,27.4,0,19.2,30.6,19.3,20.1,18.5
Mohammed V University of Rabat,36.2,21.5,21.1,34.9,0,11.4,23.7,0,9.3,40.5,39.9,19.4,22
Kaunas University of Technology,35.9,17.3,21.3,66.1,0,22,23.7,0,7.2,36.2,19.8,20.3,20.7
Universidade Federal de São Carlos,62.4,55.1,37.9,39.2,2.1,18.7,33.8,3.2,20.9,34,20,28.4,23.8
Tamkang University,34.3,15.5,31.4,26.4,2.8,31.6,30.3,2.1,12.9,32.3,19.6,22.7,25.2
Marmara University,37,26.7,29.7,27.7,0,7,23,0,24.9,30.4,7.9,26.6,27.6
University of Tunis El Manar,54.3,62.2,21.8,35.2,3.2,18.8,24.6,2.5,9.2,30.5,70.3,27.4,19.3
Ege University
Chungbuk National University
University of Lethbridge
Obafemi Awolowo University (OAU)
Universitas Padjadjaran
Vietnam National University - Ho Chi Minh City (VNU-HCM)
Kangwon National University
University of Calcutta
Universidad del Norte
Rowan University
Chapman University
Universidad Nacional de Educacion a Distancia
Universitas Sebelas Maret
