,Doctorate Bachelor Awarded,Doctorate awarded to academic staff,Institutional income to academic staff,Students to academic staff ratio,Teaching reputation,Publications per staff,Research income to academic staff,Research reputation,Citations,Industry income to academic staff,International co-authorship,Proportion of international academic staff,Proportion of international students
Dokuz Eylul University
Thammasat University,26,16.8,36.8,37.9,3.6,20.5,23.4,2.4,14.8,32.4,34.8,20.4,17.4
Ankara University,29.2,19.3,40.3,57.2,15.6,14.5,24.8,4.2,8.5,31.4,6.5,22.4,27.9
Universidade Estadual de Londrina,51.3,47.6,40.2,44.8,6.3,17.8,24.6,3.7,18.8,30.6,6,21.6,18.6
Dokuz Eylul University
Universidade Federal da Bahia,48.6,33.7,45,44.4,3.2,22.4,29.3,1.4,31.6,31.2,12.8,20.4,19.6
Kharazmi University
UFG - Universidade Federal de Goiás,34,24.4,31.8,45.9,0,20.5,23.7,6.7,16.7,35.4,6.7,22.3,17.9
Makerere University,27.2,21.6,41.2,48.4,3.8,26,23.5,1.6,26.4,35.3,99.5,37.3,25.1
Prince of Songkla University,27.9,25.4,35.6,33.2,9.2,23.3,24.3,4.2,19.7,34.8,43.3,23.3,21.7
University of Pecs,28.1,21.9,44.1,38.3,0,48.6,57.2,0,47.5,42.2,72.2,20.4,29.5
Universidad Austral de Chile,37.7,23.8,37.4,51.8,1,19.3,37,0,34.6,62.3,87.1,50.5,27.1
"University of the Sunshine Coast, Australia",34.7,35,49.7,29.2,0,48.7,45,1.9,49.4,44.9,71.1,57.9,62.2
De La Salle University
Pusan National University
Chungnam National University,31.6,40.5,42.8,31.2,7.9,39.6,69.7,4.9,13.7,48.1,22.4,25.2,25.8
Canterbury Christ Church University
University of Central Lancashire,27.1,21.3,31.2,51,0,17,21.4,0,35.8,30.9,46.1,39.1,58.4
Beijing Jiaotong University
Universidad Nacional de Cordoba,46.8,23.8,31.7,88.5,10.3,13.4,21.2,5.7,29,30.7,43.9,21.8,23.6
Federal University of Viçosa,71.5,85.4,46,35,15,40.3,24.6,9.4,14,48.8,5.2,21.7,27.9
University of Antioquia,28.7,21.2,46.1,33,7.9,14.4,84.1,4,20,44.2,60,26.6,18.5
University of Sfax,37.3,57.8,31.7,35.7,1.9,37.3,21.6,0,28.9,30.6,62.9,23.4,18.2
Khon Kaen University,30.7,34.3,37.6,30.8,12.2,72.9,39.6,5,11.8,42.4,45.6,24.6,20.8
Mohammed V University of Rabat,33.7,29.1,32.6,34.4,1.9,15.6,23.4,0,11.9,42,86.7,25.3,24.3
Kaunas University of Technology
Universidade Federal de São Carlos,68.2,43.5,43.3,57,1.5,21.6,36.8,5.2,24.4,67.8,14.6,21.3,21.2
Tamkang University
Marmara University,28.9,25.9,37,27.4,0,9.9,22.5,0,27.5,30.6,15.8,26.6,25.4
University of Tunis El Manar,64.9,65.4,35.7,47.4,5.5,23.9,25.6,3,12.9,30.7,81.9,21.4,18.7
Ege University
Chungbuk National University
University of Lethbridge
Obafemi Awolowo University (OAU)
Universitas Padjadjaran
Vietnam National University - Ho Chi Minh City (VNU-HCM)
Kangwon National University
University of Calcutta
Universidad del Norte
Rowan University
Chapman University
Universidad Nacional de Educacion a Distancia
Universitas Sebelas Maret
