,Doctorate Bachelor Awarded,Doctorate awarded to academic staff,Institutional income to academic staff,Students to academic staff ratio,Teaching reputation,Publications per staff,Research income to academic staff,Research reputation,Citations,Industry income to academic staff,International co-authorship,Proportion of international academic staff,Proportion of international students
Dokuz Eylul University,25.6,16.1,51.5,71.2,0,32.5,89.3,0,25.2,100,12.2,36,17.5
Marmara University
University of Tunis El Manar,83.1,90.9,25,45.7,3.5,25.4,25.4,1.4,11.4,28.1,86,34.5,22.5
Vietnam National University - Ho Chi Minh City (VNU-HCM)
Kaunas University of Technology
Universidade Federal de São Carlos,59.9,35.7,40.9,56.1,6,23.5,35.2,6.1,25.9,77.3,16.1,22.8,21.6
Tamkang University
Universidad del Norte
Universidad Nacional de Cordoba,45.7,26.7,21.7,96.4,7.7,14.5,20.6,1.5,31,27.9,46.2,22.4,25.9
Federal University of Viçosa,76.4,92.4,37.6,31.1,10.8,49.7,23.7,10.2,13.8,45.2,6.7,24.7,23.7
University of Antioquia,34,25.9,46.2,30,3.4,17.1,85,1.9,28.5,55.1,55.4,26.3,19.7
Mohammed V University of Rabat,38.4,32.9,22.6,37.2,3.4,16.2,23.1,0,14.8,40.1,83.3,26.5,25.2
University of Sfax,31.3,31.3,21.6,38.2,0,36.7,21,0,29.7,27.8,66.6,23.8,18.3
University of Central Lancashire,27.5,20.6,20.8,59.2,0,17.3,20.8,0,35.3,28,48.8,43.3,57.5
Kangwon National University,30,30.3,47.2,33.7,2,30.9,41.5,2,12.4,33.3,10.9,20.9,22.4
Khon Kaen University,31.9,39.6,29.1,29.8,8.1,71.5,35.5,9.3,10,88.2,42.9,25.4,20.7
Beijing Jiaotong University
Pusan National University
De La Salle University
Canterbury Christ Church University
Chungnam National University,34.3,48.2,41,31.5,5.7,44.3,71.9,3.2,11.6,65.8,19.2,28,27.9
Ege University,37.2,38.3,34.3,27.9,4.5,21.4,23.1,2.6,17.4,32.2,10.8,26.1,26.7
"University of the Sunshine Coast, Australia",32.8,37,58.8,26.6,1.6,48.7,60.5,1.8,65.6,62.1,75.3,69.8,66.5
Makerere University,28.5,18.1,23.6,92.2,2.3,17.9,23.5,0,27.1,28.9,99.2,34.8,28.5
UFG - Universidade Federal de Goiás,53.4,43.4,22.1,39.2,2.4,36.7,24.4,1.2,16.2,28.7,7.2,25.8,19.6
Kharazmi University
University of Lethbridge,27.3,20.4,36,42.8,0,26.5,31.2,0,37.3,27.9,54.4,58.4,46.4
University of Pecs,27.2,17.7,32,54.5,0,32.7,56.1,0,38.2,36.5,63.4,20.9,36
Prince of Songkla University,28.7,26.6,31.5,35.3,9.6,24.5,25,3.1,19.3,29.8,41.5,23.9,23.5
Universidad Austral de Chile,33.9,22.5,31.8,51.2,2.3,20.8,39.6,0,35.5,61.7,86.8,52.8,26.3
Thammasat University,27.7,18.4,28.9,66.3,0,20.6,22,1.1,9,28.1,24,20.9,17.5
Universidade Estadual de Londrina,55.7,47.5,29,40.8,2.9,17.7,26.5,5.5,18.8,27.8,6,25.1,18.9
Ankara University,34.5,24.7,41.1,44.4,12,17.5,25.9,1.3,10.1,29.2,6.7,22.3,26.1
Dokuz Eylul University,25.6,16.1,51.5,71.2,0,32.5,89.3,0,25.2,100,12.2,36,17.5
Universidade Federal da Bahia,30.6,34.5,28.6,39,1.5,25.1,31.2,0,28,27.8,13.5,20.9,18.5
Universidad Nacional de Educacion a Distancia
Universitas Sebelas Maret
Universitas Padjadjaran
University of Calcutta
Chungbuk National University
Obafemi Awolowo University (OAU)
Chapman University
Rowan University
