Institutions,2018,2019,2020,2021,2022,2023,2024,2025
Dokuz Eylul University
Universidad Nacional de Cordoba,19.5,,13.9,14.8,7.4,15.6,15.1,20.6
"University of the Sunshine Coast, Australia",,,,,,,,28.4
Federal University of Viçosa
Universidade Federal de São Carlos,,,,,,,13.4,17.7
UFG - Universidade Federal de Goiás,,,,,,,,19.8
Universidade Estadual de Londrina
Universidad Austral de Chile,,,,,,22.7,20.4,17.9
Beijing Jiaotong University,,,,,,18.9
University of Pecs
Chungnam National University
Mohammed V University of Rabat
Khon Kaen University
Prince of Songkla University
Marmara University
Ankara University,,,,,,23.3,21.7,27.6
University of Antioquia,,,13.5,12,15,12.9,22.7,21.2
University of Central Lancashire,26.4,22.8,19.3,23.9,15.9,14.2,30.7,32.6
University of Calcutta
Pusan National University
Kaunas University of Technology
University of Tunis El Manar
Tamkang University
Makerere University
Universidade Federal da Bahia,,,,,23.8,23.7,30.3,32.9
Kharazmi University
De La Salle University,,,,,,,28.3,22.5
Canterbury Christ Church University
Thammasat University,,,,,,,22,21.4
University of Sfax
Universidad del Norte
Kangwon National University
Ege University
Vietnam National University - Ho Chi Minh City (VNU-HCM)
University of Lethbridge
Chungbuk National University
Chapman University
Universitas Padjadjaran
Obafemi Awolowo University (OAU)
Rowan University
Universitas Sebelas Maret
Universidad Nacional de Educacion a Distancia,,,,,,17.2,20.2,32.8
Worldwide: Top*,89.2,87.1,90.8,91.8,91.5,90.6,91.3,91.4
Worldwide: 75%,52.1,48.2,50.7,50.7,50.6,51.6,54.2,52.9
Worldwide: Median,31.2,30.2,32.2,31.8,31.2,31.6,34.5,34.9
Worldwide: 25%,22.9,21,23,21.7,20.4,21.5,24.9,25.1
Worldwide: Bottom*,8.6,8.8,5.7,6.7,7.4,7.8,9.6,9.4
