Institutions,2018,2019,2020,2021,2022,2023,2024,2025
Dokuz Eylul University,,,,,20.2,15.4
Universidad Nacional de Cordoba,,,11.5,11.1,12.1,14.9,20.5,23.2
"University of the Sunshine Coast, Australia",,,,18.7,21.4,22.8,29.1,30.3
Federal University of Viçosa
Universidade Federal de São Carlos,,18.4,25.5,25.9,13.2,20.8,21.9,21.5
UFG - Universidade Federal de Goiás
Universidade Estadual de Londrina,,,,,10,12.9,21.7,18.7
Universidad Austral de Chile
Beijing Jiaotong University
University of Pecs,,,,18.9,19.5,33.3,22.1,27
Chungnam National University
Mohammed V University of Rabat
Khon Kaen University
Prince of Songkla University
Marmara University
Ankara University,,,,,27.3,20.5,17.8,19.1
University of Antioquia,,,,,,,17.4,18.3
University of Central Lancashire,26.3,25.6,34.1,31.9,31.9,30.2,38.5,34.8
University of Calcutta
Pusan National University
Kaunas University of Technology
University of Tunis El Manar
Tamkang University
Makerere University,,,,,29.8,24.4,22.3,29.1
Universidade Federal da Bahia,,,19.3,24.5,11.7,15.4,19,16.9
Kharazmi University,,,,,,,,27.6
De La Salle University,,,,,,,,45.7
Canterbury Christ Church University,,18.8,19.7,11.5,16,21,22.4,25.8
Thammasat University
University of Sfax
Universidad del Norte
Kangwon National University
Ege University
Vietnam National University - Ho Chi Minh City (VNU-HCM)
University of Lethbridge,,,22.5,20.6,24.5,16.7,21,30.6
Chungbuk National University
Chapman University,,,,38.9,40.4,40.7,44.5
Universitas Padjadjaran
Obafemi Awolowo University (OAU)
Rowan University,,,,,38.9,32.8,29.2,25.1
Universitas Sebelas Maret
Universidad Nacional de Educacion a Distancia,,,,,,24.3,22,26.3
Worldwide: Top*,91.7,91.5,94.3,94.4,94.8,93.6,95.5,95.5
Worldwide: 75%,56.8,56.6,57.9,56.3,55.4,56.2,58.8,57.9
Worldwide: Median,38.4,37.5,39.6,39.1,39.2,40.6,43.8,43
Worldwide: 25%,25.8,25.5,27.6,27.2,26.1,27.4,30.3,30.3
Worldwide: Bottom*,9,6.5,6.6,7.6,7.3,7.8,8.7,9.4
