,Doctorate Bachelor Awarded,Doctorate awarded to academic staff,Institutional income to academic staff,Students to academic staff ratio,Teaching reputation,Publications per staff,Research income to academic staff,Research reputation,Citations,Industry income to academic staff,International co-authorship,Proportion of international academic staff,Proportion of international students
Dokuz Eylul University,46.3,53.8,20.1,14.1,2.1,9.4,28.5,0,45.9,35.5,13.6,18.1,13.9
Khon Kaen University
Chapman University
Mohammed V University of Rabat,47,94.4,17.4,10.9,0,12.3,48.9,0,15.5,71.8,4.4,16.3,14.8
University of Sfax,50.3,73.2,14.8,48.1,2.5,18.4,27,0,36.5,35,50.5,17.7,14.4
Universidad Nacional de Cordoba
Universidad del Norte
University of Antioquia
Universitas Padjadjaran,55.3,41,15.9,100,5.2,8.4,27.6,4.2,23.3,37.7,39.5,16.3,13.2
Federal University of Viçosa
Beijing Jiaotong University,55.6,56.1,46.6,55.5,5,27.8,69,3.6,13.1,86.5,15.8,56.5,25.3
Kangwon National University
University of Calcutta,100,72.1,36.4,26.9,0,9.5,31.4,2,16,41.5,2.4,16.3,13.2
University of Central Lancashire,44.8,34.6,14.5,64.2,0,23.1,26.8,0,57.6,35,20.2,34.6,86.1
Obafemi Awolowo University (OAU),45.9,57.7,15.3,20.5,8.5,15.8,26.6,1.8,18.9,35,17,18.4,13.1
University of Tunis El Manar,57.5,88.1,15.7,79,0,13.9,33.5,0,44,35,72,17.2,17
Vietnam National University - Ho Chi Minh City (VNU-HCM),43.8,22.6,23.7,42.4,0,10.2,28.3,0,38.5,35.5,38,33.9,12.9
Marmara University,45.9,50.9,21.2,17.8,3.5,9.3,26.8,1.1,14.8,35,6.2,16.3,17.7
Chungbuk National University
Kaunas University of Technology,47.3,42.9,17.9,59.6,0,31,31.8,0,11,35.5,32.8,17.9,18.1
Tamkang University,43.5,22.2,26.6,28.3,12.5,16.7,30.8,5.2,26.5,36,20.7,18,26.5
Universidade Federal de São Carlos
Prince of Songkla University
Universidad Austral de Chile
University of Pecs
University of Lethbridge
Makerere University,43.5,31.9,56.6,27.1,0,16.1,81.9,1.1,25.4,99.2,49.7,26.2,15.9
UFG - Universidade Federal de Goiás
Thammasat University,43.5,21.5,45.8,75.8,6.7,13.8,88.9,4.1,26,72.2,49.6,36.2,13.5
Ankara University
Universidade Estadual de Londrina
Dokuz Eylul University,46.3,53.8,20.1,14.1,2.1,9.4,28.5,0,45.9,35.5,13.6,18.1,13.9
Universidade Federal da Bahia
Kharazmi University
Canterbury Christ Church University
Chungnam National University
De La Salle University,43.6,22.8,34.6,42.6,2.1,12.3,40.3,0,35.2,35,36.1,17.7,17.1
Pusan National University,48.6,86.3,46.9,29.5,2.9,34.8,61.8,0,65.4,83.3,70.5,21.7,38.8
"University of the Sunshine Coast, Australia",44.1,28.6,40.4,39.3,0,51.6,28.8,0,39.8,35.5,71.8,50.3,82.2
Ege University
Universidad Nacional de Educacion a Distancia
Universitas Sebelas Maret
Rowan University
